cls,class_name,year,n_filings,n_unique_owners,top10_count,top10_share,hhi
004,Lubricants & Fuels,1997,1004,657,97,0.09661354581673307,27.955905461818066
004,Lubricants & Fuels,1998,1204,804,118,0.09800664451827243,24.392666747607645
004,Lubricants & Fuels,1999,1347,918,98,0.07275426874536006,19.493950922862485
004,Lubricants & Fuels,2000,1314,845,141,0.10730593607305935,31.27541127165821
004,Lubricants & Fuels,2001,1238,767,190,0.15347334410339256,78.60925302940538
004,Lubricants & Fuels,2002,1259,835,125,0.09928514694201747,33.41785057041249
004,Lubricants & Fuels,2003,1140,798,94,0.0824561403508772,21.714373653431824
004,Lubricants & Fuels,2004,1403,890,181,0.12900926585887385,36.877498527999
004,Lubricants & Fuels,2005,1514,986,166,0.1096433289299868,25.62608084125442
004,Lubricants & Fuels,2006,1683,1090,167,0.0992275698158051,22.330183806539054
004,Lubricants & Fuels,2007,1691,1144,139,0.08219988172678888,19.076888428354657
004,Lubricants & Fuels,2008,1780,1175,200,0.11235955056179775,34.288599924252
004,Lubricants & Fuels,2009,1566,993,138,0.08812260536398467,21.652647494898783
004,Lubricants & Fuels,2010,1667,1087,192,0.11517696460707859,28.640942477371347
004,Lubricants & Fuels,2011,1830,1102,215,0.11748633879781421,26.59380692167577
004,Lubricants & Fuels,2012,1630,1125,148,0.09079754601226994,20.429824231246947
004,Lubricants & Fuels,2013,1696,1175,144,0.08490566037735849,28.417308205767174
004,Lubricants & Fuels,2014,1894,1219,175,0.09239704329461457,24.581599872436602
004,Lubricants & Fuels,2015,1958,1320,198,0.10112359550561797,21.46193662416362
004,Lubricants & Fuels,2016,2145,1387,195,0.09090909090909091,18.706701224183746
004,Lubricants & Fuels,2017,2378,1560,206,0.08662741799831791,17.49991688600509
004,Lubricants & Fuels,2018,2420,1620,195,0.08057851239669421,14.756505703162356
004,Lubricants & Fuels,2019,2879,1804,437,0.15178881556095866,65.63319608123938
004,Lubricants & Fuels,2020,3847,2838,231,0.06004678970626462,10.271356106179645
004,Lubricants & Fuels,2021,4721,3428,269,0.05697945350561322,7.522935936235366
004,Lubricants & Fuels,2022,3721,2741,203,0.05455522708949207,8.280464870281264
004,Lubricants & Fuels,2023,3762,2823,176,0.04678362573099415,7.876973376847465
004,Lubricants & Fuels,2024,3688,2765,135,0.036605206073752714,6.244971085210403
004,Lubricants & Fuels,2025,3493,2636,135,0.03864872602347552,6.6166441918231795
005,Pharmaceuticals,1985,2317,1298,212,0.09149762624082866,22.507264148254748
005,Pharmaceuticals,1986,2594,1399,242,0.09329221279876639,22.693375198919995
005,Pharmaceuticals,1987,2618,1378,247,0.09434682964094729,22.64396278686487
005,Pharmaceuticals,1988,2691,1506,261,0.09698996655518395,21.273272691042067
005,Pharmaceuticals,1989,3220,1716,332,0.1031055900621118,22.018826434165344
005,Pharmaceuticals,1990,3818,2261,225,0.05893137768465165,10.976102007501618
005,Pharmaceuticals,1991,3962,2231,251,0.06335184250378596,12.15484508178529
005,Pharmaceuticals,1992,4593,2362,378,0.08229915088177661,16.4512596886685
005,Pharmaceuticals,1993,5024,2668,315,0.06269904458598727,11.796878169499779
005,Pharmaceuticals,1994,5142,2833,307,0.05970439517697394,10.080875443889079
005,Pharmaceuticals,1995,6257,3261,361,0.05769538117308615,10.294495416851202
005,Pharmaceuticals,1996,7604,3796,396,0.05207785376117833,8.89990898779429
005,Pharmaceuticals,1997,9123,4319,489,0.05360078921407432,9.371118133412159
005,Pharmaceuticals,1998,9847,4806,596,0.06052604854270336,9.480380377302946
005,Pharmaceuticals,1999,10937,5639,578,0.05284813020023772,7.246319321806909
005,Pharmaceuticals,2000,11077,5683,550,0.04965243296921549,6.739938700372027
005,Pharmaceuticals,2001,10683,5257,689,0.0644949920434335,9.649381222969192
005,Pharmaceuticals,2002,11130,5537,785,0.07053009883198562,9.66055818316409
005,Pharmaceuticals,2003,11368,5786,546,0.0480295566502463,6.732108747791869
005,Pharmaceuticals,2004,12821,6294,1051,0.08197488495437173,16.559450297865517
005,Pharmaceuticals,2005,13196,6534,830,0.06289784783267657,8.963420533710005
005,Pharmaceuticals,2006,14107,6947,888,0.06294747288580138,8.447070742563008
005,Pharmaceuticals,2007,14540,7339,909,0.06251719394773039,8.924392039036649
005,Pharmaceuticals,2008,14590,7331,1156,0.0792323509252913,11.090341859583472
005,Pharmaceuticals,2009,13999,7021,1113,0.0795056789770698,14.199528431615086
005,Pharmaceuticals,2010,14627,7348,1101,0.07527175770834757,10.80457775549065
005,Pharmaceuticals,2011,15566,7832,1121,0.07201593215983554,9.697633296089752
005,Pharmaceuticals,2012,14937,7769,971,0.06500636004552454,8.286661782257122
005,Pharmaceuticals,2013,15863,8139,1177,0.07419781882367774,10.752051517968091
005,Pharmaceuticals,2014,16592,8536,1225,0.07383076181292189,11.231609800914848
005,Pharmaceuticals,2015,17594,9397,999,0.05678072070023872,6.440405416352462
005,Pharmaceuticals,2016,18310,9775,1070,0.05843801201529219,7.07101227986605
005,Pharmaceuticals,2017,20354,11191,796,0.0391077920801808,4.074824607107242
005,Pharmaceuticals,2018,22591,12994,691,0.03058740206276836,2.942216805303541
005,Pharmaceuticals,2019,25559,14517,1118,0.043741930435463046,3.838809166204051
005,Pharmaceuticals,2020,31433,19133,884,0.028123309897241752,2.0689480900783517
005,Pharmaceuticals,2021,26474,15707,842,0.03180478960489537,2.710249757261189
005,Pharmaceuticals,2022,22404,12881,968,0.04320657025531155,4.172855862292298
005,Pharmaceuticals,2023,22667,13701,773,0.034102439670004855,2.8862408019819825
005,Pharmaceuticals,2024,28309,18038,704,0.02486841640467696,1.8841414747559586
005,Pharmaceuticals,2025,33286,20754,1081,0.032476116084840474,2.2920187115141704
006,Common Metals,1985,1145,842,119,0.10393013100436681,33.53864342785226
006,Common Metals,1986,1074,840,69,0.06424581005586592,17.512284607568777
006,Common Metals,1987,970,800,52,0.05360824742268041,16.027207992347755
006,Common Metals,1988,1171,907,82,0.07002561912894961,17.97641698286442
006,Common Metals,1989,1323,1021,73,0.05517762660619804,14.745799218318387
006,Common Metals,1990,1703,1347,64,0.037580739870816206,9.954455006518494
006,Common Metals,1991,1619,1266,74,0.04570722668313774,11.517796884662943
006,Common Metals,1992,1730,1311,87,0.050289017341040465,12.008419927160949
006,Common Metals,1993,1954,1446,126,0.06448311156601842,14.143100942978158
006,Common Metals,1994,1918,1464,86,0.04483837330552659,10.17744196085382
006,Common Metals,1995,2162,1601,163,0.0753931544865865,21.470851756990008
006,Common Metals,1996,2335,1743,116,0.04967880085653105,9.465860268055705
006,Common Metals,1997,2838,2029,156,0.05496828752642706,9.818426161412543
006,Common Metals,1998,2971,2241,102,0.03433187478963312,6.744202144345866
006,Common Metals,1999,2970,2239,83,0.027946127946127945,6.516341869877223
006,Common Metals,2000,3080,2287,109,0.03538961038961039,6.900404790015181
006,Common Metals,2001,2800,2086,94,0.03357142857142857,7.181122448979591
006,Common Metals,2002,2898,2141,100,0.03450655624568668,7.3347269314503105
006,Common Metals,2003,2942,2113,107,0.03636981645139361,7.720068156578973
006,Common Metals,2004,3178,2346,137,0.043108873505349275,7.610139089500227
006,Common Metals,2005,3702,2627,115,0.031064289573203674,6.073782594774796
006,Common Metals,2006,3688,2638,116,0.031453362255965296,6.075870149302893
006,Common Metals,2007,4024,2848,161,0.04000994035785288,6.321415443719394
006,Common Metals,2008,3893,2799,123,0.03159517081941947,5.660670297527971
006,Common Metals,2009,3523,2567,138,0.03917116094237866,6.472208218665081
006,Common Metals,2010,3695,2657,122,0.03301759133964818,6.203020942245399
006,Common Metals,2011,3809,2716,125,0.03281701233919664,6.013723972895578
006,Common Metals,2012,3621,2619,124,0.03424468378900856,6.164750850027087
006,Common Metals,2013,3928,2841,97,0.02469450101832994,5.183683077471886
006,Common Metals,2014,4117,2924,145,0.03521982025746903,5.922822536743889
006,Common Metals,2015,4087,2956,109,0.02666992904330805,5.30245961207452
006,Common Metals,2016,4555,3225,164,0.036004390779363335,5.686806334578834
006,Common Metals,2017,4939,3527,181,0.036647094553553354,5.378843186736456
006,Common Metals,2018,5017,3652,190,0.03787123779150887,5.208919134778309
006,Common Metals,2019,5744,4070,350,0.06093314763231198,16.41351809033139
006,Common Metals,2020,6961,5380,141,0.02025571038643873,2.907202256684021
006,Common Metals,2021,7827,6044,233,0.02976874920148205,3.150243603984459
006,Common Metals,2022,6873,5217,164,0.02386148697802997,3.1874674799249556
006,Common Metals,2023,7252,5664,180,0.024820739106453393,3.197094344364063
006,Common Metals,2024,8440,6713,156,0.01848341232227488,2.301722782507132
006,Common Metals,2025,7542,5958,142,0.01882789710952002,2.6212267256690565
007,Machines & Power Tools,1985,1948,1548,119,0.061088295687885014,14.288334478789388
007,Machines & Power Tools,1986,1958,1543,71,0.03626149131767109,8.89465287899829
007,Machines & Power Tools,1987,1996,1554,91,0.045591182364729456,9.628475387649043
007,Machines & Power Tools,1988,2091,1652,74,0.03538976566236251,8.345758198066411
007,Machines & Power Tools,1989,2318,1792,76,0.03278688524590164,7.853903985837665
007,Machines & Power Tools,1990,2910,2246,97,0.03333333333333333,6.525666914656181
007,Machines & Power Tools,1991,2621,2037,96,0.03662724151087371,7.448715296767327
007,Machines & Power Tools,1992,2749,2047,106,0.038559476173153875,7.731903171641768
007,Machines & Power Tools,1993,2797,2178,90,0.03217733285663211,6.602150089560435
007,Machines & Power Tools,1994,3041,2317,95,0.031239723775073988,6.324828894941339
007,Machines & Power Tools,1995,3452,2505,193,0.05590961761297798,11.078938570214389
007,Machines & Power Tools,1996,3858,2746,147,0.038102643856920686,6.468619937270242
007,Machines & Power Tools,1997,4173,2936,153,0.03666427030913012,6.431058723163508
007,Machines & Power Tools,1998,4503,3231,177,0.03930712858094604,6.167083123551408
007,Machines & Power Tools,1999,4856,3481,131,0.02697693574958814,4.836999150493013
007,Machines & Power Tools,2000,5049,3514,185,0.03664091899386017,5.467903945179585
007,Machines & Power Tools,2001,4830,3374,179,0.03706004140786749,5.778240722880205
007,Machines & Power Tools,2002,4689,3282,154,0.032842823629771804,5.531975413705389
007,Machines & Power Tools,2003,4720,3312,165,0.034957627118644065,5.534508761850042
007,Machines & Power Tools,2004,5145,3575,201,0.03906705539358601,5.827126074641992
007,Machines & Power Tools,2005,5427,3723,202,0.03722130090289294,5.603971081539935
007,Machines & Power Tools,2006,5840,3968,175,0.029965753424657533,4.680756239444549
007,Machines & Power Tools,2007,6341,4152,241,0.03800662356095253,5.372773832335681
007,Machines & Power Tools,2008,6334,4201,163,0.02573413324913167,4.347007230089985
007,Machines & Power Tools,2009,5463,3703,247,0.0452132527915065,6.863271258976862
007,Machines & Power Tools,2010,5775,3926,171,0.02961038961038961,4.787016735068683
007,Machines & Power Tools,2011,5947,4092,186,0.03127627375147133,4.559359596168261
007,Machines & Power Tools,2012,6102,4107,150,0.024582104228121928,4.338460741845097
007,Machines & Power Tools,2013,6443,4332,180,0.02793729629054788,4.272714783532928
007,Machines & Power Tools,2014,6416,4405,162,0.02524937655860349,3.99367852189974
007,Machines & Power Tools,2015,7148,4932,172,0.024062674874090653,3.5781176556796295
007,Machines & Power Tools,2016,7637,5158,326,0.04268691894723059,7.231185625195108
007,Machines & Power Tools,2017,8733,5995,265,0.030344669643879538,3.4103325826248425
007,Machines & Power Tools,2018,9186,6324,259,0.028195079468756802,3.2492482217541636
007,Machines & Power Tools,2019,9534,6702,384,0.040276903713027064,7.060506931592006
007,Machines & Power Tools,2020,11536,8483,291,0.025225381414701802,2.4686033806490832
007,Machines & Power Tools,2021,12722,9452,275,0.02161609809778337,2.020027471978189
007,Machines & Power Tools,2022,10848,7875,217,0.02000368731563422,2.3754429673427837
007,Machines & Power Tools,2023,11476,8609,234,0.02039037992331823,2.2170323238726595
007,Machines & Power Tools,2024,13449,10359,201,0.014945349096587107,1.6230492027501267
007,Machines & Power Tools,2025,13525,10258,183,0.013530499075785582,1.5642969649550194
008,Hand Tools,1985,688,482,126,0.18313953488372092,79.13906165494862
008,Hand Tools,1986,604,483,49,0.08112582781456953,28.014122187623357
008,Hand Tools,1987,622,467,61,0.09807073954983923,34.48061951385945
008,Hand Tools,1988,597,479,37,0.06197654941373534,25.56052176011267
008,Hand Tools,1989,717,573,59,0.08228730822873083,25.42361342102243
