series,year,n,beta_lin,beta_quad,se_quad,t_quad,mean_survival
pooled,1990,110712,-0.001409158821167177,0.0013068198642934433,0.003369522266253895,0.3878353549942008,0.46747416720861334
pooled,1991,111786,0.05138134989100643,-0.01815792503766838,0.003196570456873345,-5.6804394843307024,0.469164296065697
pooled,1992,115932,0.07633628995014687,-0.005976644753001393,0.0030813448971377393,-1.939622130113736,0.46098575026739813
pooled,1993,138254,0.06949090554422961,-0.009151286574434718,0.00252228795269079,-3.628168847522773,0.4930128603874029
pooled,1994,148310,0.062031227424985604,-0.009637939771129237,0.0021204641069415024,-4.545202976828846,0.5177331265592341
pooled,1995,172030,0.04664979805326955,-0.007965452420987021,0.00204247967986023,-3.8998931051946175,0.5341277684124862
pooled,1996,200381,0.011783418073891957,-0.0026088511903381703,0.001897058964288086,-1.3752082773648526,0.5441883212480225
pooled,1997,202293,0.009393283979902408,0.0153788327121777,0.002129651517934864,7.221290705387634,0.5537413553607886
pooled,1998,164242,0.054358375872648364,0.01720697783967915,0.0023586645887620594,7.295220321559243,0.5628584649480645
pooled,1999,212814,0.10910472434870501,0.02476198020394872,0.0020963626311565867,11.811878267591165,0.6155422105688535
pooled,2000,249404,-0.03293494984593985,0.011605778555917939,0.001958649524600553,5.925398296198408,0.6373835223172042
pooled,2001,187485,0.009952756844755207,0.0692940804036797,0.0021296552566482554,32.537698384450145,0.5778062244979598
pooled,2002,183404,-0.06358328596040377,0.017959262138129924,0.0020012025599613443,8.974235041192847,0.5526106300844038
pooled,2003,203796,-0.039310701715601866,-0.0016201991955570232,0.0018916737473793502,-0.8564897608805868,0.5711495809535025
pooled,2004,241886,-0.1317480205344707,0.012959092898364551,0.001801559162293904,7.193265239129806,0.5858214200077723
pooled,2005,267964,-0.09842972938634448,0.023765153745619775,0.0016598616144666352,14.31755125758255,0.5939006732247616
pooled,2006,293216,-0.0678732318613965,0.01569268128182917,0.0015012539507246482,10.453049115543967,0.5892925351958965
pooled,2007,329550,-0.07612047319294962,0.012666685580430746,0.0013991054698656216,9.053417239264549,0.5777454104081323
pooled,2008,320214,-0.07727063756243967,0.018106441954307533,0.0014619214561109085,12.385372605772803,0.5663462559413392
pooled,2009,290190,-0.06391431590661999,0.01656259019594807,0.0014824178575008537,11.172686643069888,0.5485854095592543
pooled,2010,312019,-0.0588754185058491,0.010037921091979225,0.0014223901163457032,7.057080175562447,0.535025110650313
pooled,2011,343166,-0.0593659101966694,0.008265077893950616,0.0013156331584768307,6.282205522639364,0.524565370695232
pooled,2012,356771,-0.0602422130650686,0.006960242710080565,0.0009979941104129096,6.974232249928646,0.5162106785585151
pooled,2013,372499,-0.06315128746776648,0.012117672366473575,0.0010256513660465447,11.814611443635194,0.5040067221656971
pooled,2014,399968,-0.0465335086080309,0.004032766323805839,0.0009469326968940963,4.258767636848069,0.47863079046323703
pooled,2015,442297,-0.05763466378366684,0.009849266890680398,0.0010256627568971677,9.60283175385677,0.410346441418323
pooled,2016,466034,-0.07441779164879327,0.007397380834893079,0.0010373129129189198,7.131291573414826,0.3633683379324255
pooled,2017,525089,-0.0694557684389221,0.0139650917223626,0.000969700321233581,14.401451063352484,0.3573089514348996
pooled,2018,553403,-0.012125295369736331,0.011453868513445875,0.0008152167089223968,14.050090470528135,0.3648082861856549
pooled,2019,587607,-0.029526136982530843,0.004491830253933844,0.0011312140962725658,3.970804703313685,0.3789318370952014
pooled,2020,761844,-0.10109080191960407,-0.0011860992725467349,0.0010253041241579395,-1.156826783975782,0.35774778038548577
pooled,2021,795513,0.09075664096996128,0.015683695017878845,0.0008334474316302904,18.817857518860276,0.37686750562215826
009,1990,16013,0.026654899323689734,0.001251446032031043,0.00876692212852036,0.14274633830268277,0.45975145194529443
009,1991,15968,0.06342542354174246,-0.008859171994863203,0.008704582079718031,-1.0177596022105841,0.44833416833667333
009,1992,16787,0.09074952095083297,0.008830741338214595,0.009218942057717934,0.9578909687171377,0.4552332161791863
009,1993,20337,0.13089555485735413,-0.009413680314295146,0.007545801592625108,-1.2475388066783535,0.4807493730638737
009,1994,22401,0.09735887246010626,0.008576825809400024,0.007197720909323328,1.1916029973168756,0.5177447435382349
009,1995,26815,0.08112273221828879,0.007468648424589449,0.006009363141045808,1.242835263786319,0.5317919075144508
009,1996,31648,0.09731576259676569,0.019365772130253787,0.006332531329921326,3.0581407530903415,0.5503981294236603
009,1997,31415,0.08057505631941883,0.034868517763767586,0.007383169214129705,4.72270332055199,0.573802323730702
009,1998,24993,0.077623387639522,0.03790169942235117,0.007938812487223132,4.77422781849941,0.5934061537230425
009,1999,30328,0.14578390644153333,0.02214851100492073,0.006978766480000595,3.1736999752596455,0.6455420733315748
009,2000,37483,-0.06896707235009124,0.032078906514459236,0.0061386126547801,5.225758378724155,0.6796414374516447
009,2001,28749,-0.16874236111005023,0.17848890510089283,0.008412566856525501,21.216937487093094,0.6175519148492121
009,2002,25629,-0.05628578544424186,0.04040002418398606,0.006920687554516825,5.8375737765561695,0.5665066916383784
009,2003,26270,0.038773517630914786,-0.007456794936530544,0.0063574149339786935,-1.1729287790664655,0.5758660068519224
009,2004,29837,-0.038493307581363,0.02860993735924576,0.005974433696658688,4.788727904913632,0.5920836545229078
009,2005,32990,-0.050792499571253764,0.02121550106030596,0.005441457894191409,3.8988634062486938,0.6085177326462564
009,2006,34798,-0.021486138976388836,0.01983394496853619,0.004797137626857147,4.1345374077854915,0.6029082131156963
009,2007,37520,-0.05921501806486881,0.010647449232619994,0.004504479556008416,2.3637468214097277,0.5949360341151386
009,2008,35340,-0.044766527978071805,0.02413645676900933,0.004611662159016184,5.2337868509774825,0.5803904923599321
009,2009,32871,-0.06388270638004041,0.0293297835545337,0.005205274646334542,5.634627478338188,0.56149797694016
009,2010,35728,-0.02603641699514031,0.012230538916509881,0.005057897170566938,2.4181074672063696,0.5464341692789969
009,2011,40103,0.0018131977971477331,-0.0026059892060978185,0.004226743626275455,-0.6165477342646822,0.532852903772785
009,2012,42530,-0.06163463122071612,0.0015894806638247327,0.004395883710149645,0.3615838745130551,0.5273924288737362
009,2013,44170,-0.06477774470386057,0.0033221467851763118,0.0038535281667021752,0.862105229665256,0.5099841521394611
009,2014,48875,-0.06556713918746176,0.017321968593116004,0.0038394998168081074,4.511516973457309,0.48409207161125317
009,2015,54697,-0.09579500410453667,0.024723554106507253,0.00343942189861867,7.18828769347449,0.41543411887306436
009,2016,56702,-0.09391412463240792,0.02748976288044359,0.0033388151469967964,8.233388693342347,0.36053401996402246
009,2017,63478,-0.006215167338975797,0.025342790837548115,0.00340324022914896,7.446665275194377,0.3486877343331548
009,2018,63906,0.1455532091689807,0.02493151584233538,0.00379706847680413,6.5659905778995675,0.35697743560855005
009,2019,62093,0.14131576020409056,-0.007111703010522173,0.003947701350923522,-1.8014794885277905,0.36144170840513423
009,2020,75604,0.2506425645683324,-0.01514679967789433,0.0031775394941655423,-4.766832860993928,0.34252155970583564
009,2021,80728,0.45699267011303396,-0.035569957592943076,0.0025213186369535015,-14.107680430237926,0.3747027053810326
005,1990,3463,0.04236333776479362,-0.014080322634633956,0.01591031188556535,-0.8849809316062713,0.5001443834825297
005,1991,3732,-0.04114988841518247,-0.039468487885998896,0.021013694612265748,-1.8782269664736175,0.5101822079314041
005,1992,4340,-0.023747932047525972,-0.019850062484624738,0.01938838226162031,-1.0238122096405295,0.5188940092165899
005,1993,4747,-0.09385976555073593,0.0048743143971093405,0.01929197483275996,0.25266020919912263,0.5241204971560985
005,1994,4913,-0.013755761877479579,0.03835837902523226,0.018510966149580678,2.072197567391758,0.5634032159576633
005,1995,5966,-0.029140035904525092,0.010412438749946006,0.01648134049752094,0.6317713508505091,0.5811263828360711
005,1996,7280,-0.02686302767941594,0.04070456550285908,0.013463926956206794,3.0232313080170496,0.5848901098901099
005,1997,8132,0.07508310182378415,0.039036993559682036,0.013157291011044202,2.9669476434711726,0.5978848991637974
005,1998,6153,0.1460325475335464,0.01449951341437184,0.018098714999807374,0.8011349653567206,0.605558264261336
005,1999,6420,0.1529830770791091,0.011120441946901271,0.01769202681117143,0.6285566976350835,0.6397196261682243
005,2000,6984,0.05057101550604329,0.050437222669598006,0.017606897111779717,2.8646286934824814,0.6615120274914089
005,2001,6906,0.07665433440234302,0.13518220346719179,0.01812831026876825,7.456966560203127,0.6449464233999421
005,2002,7551,0.037935397662893756,0.04466311223291227,0.012496452898713884,3.5740631837622443,0.6245530393325387
005,2003,7917,-0.06628928229957927,-0.009893171519427799,0.011765032512938029,-0.8408962328449376,0.6354679802955665
005,2004,9605,-0.11369026392776212,0.04095132133261913,0.01186380141746755,3.4517874913453004,0.6529932326913066
005,2005,9672,-0.09180957221846503,0.04538780312405841,0.01137056427291508,3.9916931151933324,0.6605665839536807
005,2006,11017,-0.06884985121403771,0.0610859359791151,0.012282621033006334,4.973363243477317,0.6462739402741218
005,2007,11595,-0.08022380286273643,0.04083775642443122,0.011050104631211574,3.6956895692266056,0.6425183268650281
005,2008,12096,0.014340808006870607,0.01709504880470965,0.00861432323722726,1.9844912170038478,0.6419477513227513
005,2009,11643,-0.1045873579405832,0.025275849912626987,0.007669854630233182,3.2954796578535075,0.6252684016147041
005,2010,12469,-0.08056245017657024,0.03506056528230947,0.008339039149056125,4.204389097547034,0.6177720747453685
005,2011,13288,-0.14771529162666938,0.012540169558803627,0.007377775757583895,1.6997222429691106,0.6265051173991572
005,2012,12870,-0.1611195148776881,0.013695676927472011,0.0077448942104549915,1.7683491285115214,0.5965811965811966
005,2013,13843,-0.18889956059342108,0.028976433688892852,0.007104696497484626,4.078490009974638,0.5945965469912591
005,2014,14575,-0.0936783403906792,0.019512881773785233,0.00737757107576956,2.6448924142353762,0.5565694682675815
005,2015,15479,-0.06065198805193819,0.025106739829294736,0.006953694053807256,3.6105614706399694,0.5024226371212611
005,2016,15840,-0.09598739320281154,0.031935811558006406,0.006637759002714602,4.811233963894414,0.47897727272727275
005,2017,17595,-0.028054605156906193,0.04633263967565517,0.006749702034896624,6.864397781725899,0.4704177323103154
005,2018,19642,0.07180250626874397,0.04935193499304962,0.00613357197642619,8.046198069041852,0.4799409428775074
005,2019,22319,-0.07666623630554414,0.04490221770924746,0.0059935427457581195,7.491765657469722,0.534656570634885
005,2020,28041,-0.1497355708877014,0.06078304204701884,0.005092229902609004,11.936429267633153,0.4919582040583431
005,2021,23467,-0.11850274487389324,0.04472308638642613,0.006762675258823398,6.6132240089563705,0.4860868453573103
016,1990,9043,0.034107242626422625,-0.024707683198298126,0.01233588595446191,-2.002911123652316,0.4513988720557337
016,1991,9350,0.11271554007008908,-0.026797730833221654,0.009784491587250654,-2.738796450920303,0.46737967914438505
016,1992,9885,0.07988144021529431,-0.004157185117007857,0.010405095973308309,-0.3995335677510408,0.45574102175012643
016,1993,12004,-0.023404159448038232,0.019013317106251586,0.008747594463887193,2.173548074815826,0.49750083305564813
016,1994,12047,-0.01346272531481472,0.01765456860189798,0.00906479394610441,1.9475973427377264,0.5103345231177887
016,1995,13173,-0.03993097477962845,0.0018221684220032456,0.008112933734395674,0.22460043205800664,0.5196234722538525
016,1996,14662,0.0341386910429984,0.04093860003913173,0.00873212781459268,4.688273111476593,0.5354658300368299
016,1997,14509,-0.02957642706318387,0.026883483198199904,0.007813611324070697,3.4405964263134448,0.5418705630987662
016,1998,11527,-0.01414384254245806,0.03545647041418604,0.010582231923807415,3.3505663710145797,0.5505335299731067
016,1999,13549,0.04351986581858905,0.028711721482357292,0.009473345796115393,3.030789976454857,0.5962801682781017
016,2000,13357,0.020012927872347833,0.013057029202091853,0.007935906607818496,1.6453103403747216,0.6036535150108557
016,2001,12075,-0.01015337736189119,0.4948636503211787,0.027308668538957314,18.121119658954758,0.6064596273291926
016,2002,11068,-0.06962194459302393,0.014269174455886905,0.005970106667166773,2.3901037705677393,0.5440007228044814
016,2003,12207,-0.0056100983321653326,-0.0026206909665346667,0.005525730351571421,-0.4742705126371916,0.5747521913656098
016,2004,14301,-0.1345108819810237,0.014901721074387681,0.007540886261016409,1.9761233041564443,0.6026152017341445
016,2005,15471,-0.07945182493067261,-0.004527313980685506,0.007681018962440269,-0.5894158057444988,0.6150216534160687
016,2006,15382,-0.07734110200034879,0.003915218510160848,0.006778887701274041,0.5775606091579024,0.6077883240150825
016,2007,16707,-0.04641822060975074,0.013262736778898478,0.006514788658004203,2.035789259656736,0.6011252768300712
016,2008,15562,-0.05407351836109982,0.007275756961945472,0.006978622117894967,1.0425778669529298,0.5887418069656857
016,2009,12838,-0.07388623246355594,0.0004605219443386907,0.007703038843514786,0.059784450486888775,0.5834242093784079
016,2010,13020,-0.044822464466305736,-0.011936427467147907,0.006255783051404458,-1.9080628866226608,0.558678955453149
016,2011,13297,-0.10427716741561217,-0.005074864064405756,0.00719000567399411,-0.7058219832511795,0.5508009325411747
016,2012,12979,-0.07959845195164639,0.001955092429768734,0.007239741796891864,0.27005002175741766,0.5426458124662917
016,2013,12612,-0.07542932891958183,0.003504650901074212,0.005599694345996441,0.6258646784140813,0.5245797653028862
016,2014,12561,-0.11399751671679174,0.007107783668321258,0.005292202323650555,1.3430672588908725,0.4830825571212483
016,2015,13507,-0.05588835206298631,-0.011744477496979598,0.0069893285188220725,-1.6803441797523235,0.4200784778263123
016,2016,13521,-0.04851223756573071,0.004010373491864414,0.008351768396965381,0.4801825555078353,0.3709045188965313
016,2017,14857,-0.10761369037805311,-0.013796050200018334,0.008773464667754048,-1.5724745835843248,0.3577438244598506
016,2018,16055,-0.041491599119077446,-0.012336962604664577,0.006367251626105746,-1.937564797044144,0.355403301152289
016,2019,16457,-0.029079546496796997,-0.047827741119490536,0.009721702680491103,-4.919687701977167,0.36094063316521846
016,2020,22389,-0.05817588696924055,-0.022558411356509305,0.007095925396488107,-3.179065463071785,0.341149671713788
016,2021,24046,0.06650392234375067,0.007321342800017877,0.005643402411357077,1.2973277938294858,0.3586459286367795
032,1990,1108,-0.1313966864980472,0.0346559874399356,0.03279291844663139,1.0568131499590758,0.51985559566787
032,1991,1211,0.2484150199366826,-0.07805796893272154,0.035626201327848384,-2.1910269976413392,0.5491329479768786
032,1992,1279,0.06896622515492018,-0.026349233245100457,0.02699935818924088,-0.9759207259823126,0.5574667709147771
032,1993,1686,0.07428706964397651,-0.0164853861988669,0.025236032848943955,-0.653247929163191,0.5771055753262159
032,1994,1787,0.13026809264236577,-0.02495494232016144,0.03237141003100933,-0.7708945114301946,0.5920537213206492
032,1995,2213,0.05829068313439373,0.05331429000458019,0.028845323263187023,1.8482819387439817,0.6321735201084501
032,1996,2322,-0.008946868540670862,-0.006814910559080519,0.02469387067198097,-0.27597579373464093,0.6042204995693368
032,1997,2014,0.11567090422440307,0.06217417282491298,0.030061823004085293,2.0682103283112183,0.628103277060576
032,1998,1375,0.16125092441658015,0.015889016802540255,0.030900366883130026,0.5142015582738865,0.6363636363636364
032,1999,1473,0.11241241863333816,-0.010066186617971973,0.02931656001612742,-0.34336179321292926,0.6157501697216565
032,2000,1425,-0.024242548518574093,-0.03476617255701054,0.030749504936334007,-1.1306254402792153,0.6357894736842106
032,2001,1538,0.10421210182731666,0.042244233936849854,0.031445490376610305,1.3434115172289327,0.6306892067620286
032,2002,1685,0.18318658407539973,-0.02334197755851729,0.027714633395320497,-0.8422257377742723,0.6166172106824925
032,2003,1945,-0.02834298396038916,0.07075525768595554,0.029652991513127634,2.3861085872105545,0.6781491002570694
032,2004,2453,-0.12228051263176846,0.017829729873094845,0.019807474566860682,0.9001515974643862,0.6298410110069302
