outcome,axis,bin,n,rate,mid,lo,hi
in_sec,$\Delta$KL,15,35795,0.005112445872328538,0.16364527549122443,0.004424853045744134,0.005906252193147173
in_sec,$\Delta$KL,16,35795,0.005643246263444615,0.21424003775861145,0.004918492899224985,0.006474099200738384
in_sec,$\Delta$KL,17,35795,0.005112445872328538,0.2856408451419241,0.004424853045744134,0.005906252193147173
in_sec,$\Delta$KL,18,35795,0.006285794105321972,0.41136660151617205,0.005518348113567621,0.007159201765588245
in_sec,$\Delta$KL,19,35796,0.005251983461839312,1.157545428642265,0.004554449254653188,0.006055698249463143
in_sec,Prospective KL,0,35797,0.005363577953459787,3.20688867296874,0.00465819084591273,0.006175118726340455
in_sec,Prospective KL,1,35796,0.004749133981450442,3.813417515388008,0.00408811936578662,0.005516437096831919
in_sec,Prospective KL,2,35793,0.003911379319978767,4.120164007195322,0.0033158121312493335,0.004613423726251572
in_sec,Prospective KL,3,35795,0.004330213716999581,4.356353358124762,0.0037011320932983987,0.005065676718749864
in_sec,Prospective KL,4,35795,0.0043860874423802204,4.5540584462772,0.003752658372370417,0.005125885898738064
in_sec,Prospective KL,5,35795,0.0047492666573543795,4.734433420858056,0.004088233610094675,0.005516591144905219
in_sec,Prospective KL,6,35796,0.005810705106715834,4.902149574914609,0.00507460765495445,0.006652863228603872
in_sec,Prospective KL,7,35795,0.005503561949993015,5.065062595347567,0.00478841009518136,0.006324843357131464
in_sec,Prospective KL,8,35795,0.005140382735018857,5.2231920778897285,0.004450786862477844,0.0059361861059435694
in_sec,Prospective KL,9,35795,0.005699119988825255,5.3803731781534045,0.004970559692646672,0.006533767866376914
in_sec,Prospective KL,10,35795,0.004274339991618941,5.5399985238510725,0.0036496341114585474,0.005005439241529498
in_sec,Prospective KL,11,35796,0.005559280366521399,5.702624673074157,0.004840293339194441,0.006384382023614986
in_sec,Prospective KL,12,35796,0.004302156665549223,5.873007980239733,0.003675276825740066,0.005035420933324878
in_sec,Prospective KL,13,35794,0.004497960552047829,6.054961823550561,0.0038559014589925884,0.005246367991800221
in_sec,Prospective KL,14,35795,0.004833077245425339,6.256241317893704,0.004165826610526125,0.005606601333064093
in_sec,Prospective KL,15,35796,0.004916750474913398,6.481962484953788,0.0042433551180783855,0.005696398358372749
in_sec,Prospective KL,16,35794,0.005224339274738783,6.746937775587408,0.004528747601682101,0.006026123393668634
in_sec,Prospective KL,17,35795,0.00458164548121246,7.074911443564404,0.0039332156365384065,0.005336402741280835
in_sec,Prospective KL,18,35795,0.003631792149741584,7.531491626805855,0.003059636254458104,0.004310479319337446
in_sec,Prospective KL,19,35796,0.0032685216225276565,8.519320702193294,0.0027281645056099757,0.003915485001487284
in_sec,Retrospective KL,0,35797,0.005168030840573232,3.2079583914412493,0.004476475965171613,0.005965781347572679
in_sec,Retrospective KL,1,35794,0.005056713415656255,3.7940691092877046,0.004373124253419961,0.005846531000878945
in_sec,Retrospective KL,2,35795,0.0043860874423802204,4.099594654756803,0.003752658372370417,0.005125885898738064
in_sec,Retrospective KL,3,35795,0.004469898030451181,4.335354465596415,0.0038299996859977635,0.005216147773701044
in_sec,Retrospective KL,4,35795,0.00469339293197374,4.531478020389131,0.004036535693518976,0.005456553602420701
in_sec,Retrospective KL,5,35795,0.00458164548121246,4.70974792694048,0.0039332156365384065,0.005336402741280835
in_sec,Retrospective KL,6,35796,0.005922449435691138,4.875888423632643,0.0051788676725239525,0.006772067886922767
in_sec,Retrospective KL,7,35795,0.0057270568515155745,5.0356030110057555,0.004996600164375382,0.006563595124178312
in_sec,Retrospective KL,8,35795,0.005196256460399497,5.19236033212823,0.0045026709040697395,0.005996037523411891
in_sec,Retrospective KL,9,35797,0.004581389501913568,5.352423887110449,0.00393299581930932,0.00533610471490829
in_sec,Retrospective KL,10,35794,0.004861149913393306,5.514628709635679,0.004191820175347438,0.005636750047724335
in_sec,Retrospective KL,11,35794,0.004861149913393306,5.680098648935029,0.004191820175347438,0.005636750047724335
in_sec,Retrospective KL,12,35795,0.005224193323089817,5.851189431661364,0.0045286210416196175,0.0060259551153921224
in_sec,Retrospective KL,13,35796,0.004553581405743658,6.034740871320775,0.003907292550911369,0.005306200728902471
in_sec,Retrospective KL,14,35795,0.004330213716999581,6.237735217527932,0.0037011320932983987,0.005065676718749864
in_sec,Retrospective KL,15,35795,0.0053080039111607765,6.4635821338823805,0.004606503409519991,0.006115675936082073
in_sec,Retrospective KL,16,35795,0.004777203520044699,6.724755075012531,0.0041140918469642455,0.005546600637565756
in_sec,Retrospective KL,17,35795,0.005028635284257578,7.05069498288934,0.004347084948190096,0.005816417102110882
in_sec,Retrospective KL,18,35795,0.0032127392093867857,7.499220629241385,0.0026774108787451043,0.0038546887520988157
in_sec,Retrospective KL,19,35796,0.0027936082243826127,8.471711435187528,0.002297612719320214,0.0033963119152513534
