outcome,axis,bin,n,rate,mid,lo,hi
in_sec,$KL_{\mathrm{pros}}$,1,503003,0.04132182114221983,3.2075954860448466,0.04077527177109304,0.04187537661324893
in_sec,$KL_{\mathrm{pros}}$,2,503003,0.042520621149376846,3.5170267535732282,0.041966490135070166,0.04308173995246271
in_sec,$KL_{\mathrm{pros}}$,3,503004,0.04242113382796161,3.7633718999114336,0.04186762788696238,0.04298162906346842
in_sec,$KL_{\mathrm{pros}}$,4,503005,0.04401546704307114,3.978893431758997,0.04345205200073773,0.044585847013401576
in_sec,$KL_{\mathrm{pros}}$,5,503002,0.04288650939757695,4.176649225383128,0.04233008812751601,0.04344991288152196
in_sec,$KL_{\mathrm{pros}}$,6,503004,0.04337937670475781,4.359149658603121,0.04281988975970575,0.04394583830762384
in_sec,$KL_{\mathrm{pros}}$,7,503003,0.044508680862738396,4.532662405185695,0.04394224081739266,0.04508207833015827
in_sec,$KL_{\mathrm{pros}}$,8,503004,0.044248157072309564,4.699747386265603,0.04368331244709548,0.04481996308514027
in_sec,$KL_{\mathrm{pros}}$,9,503004,0.04438930903133971,4.865190541000046,0.04382359964330998,0.04496197765095858
in_sec,$KL_{\mathrm{pros}}$,10,503004,0.04531971912748209,5.03175274838679,0.04474834870180304,0.04589803457318882
in_sec,$KL_{\mathrm{pros}}$,11,503003,0.044675677878660766,5.200777089501825,0.044108218333761884,0.04525009229483057
in_sec,$KL_{\mathrm{pros}}$,12,503003,0.04406931966608549,5.375346299038731,0.04350557239925162,0.044640031066035306
in_sec,$KL_{\mathrm{pros}}$,13,503004,0.043848557864350976,5.558877314054213,0.043286169977026855,0.044417913242975164
in_sec,$KL_{\mathrm{pros}}$,14,503004,0.04291218360092564,5.757110431798288,0.04235560318188762,0.043475745813924924
in_sec,$KL_{\mathrm{pros}}$,15,503003,0.04265580920988543,5.977519844559961,0.04210083089294472,0.04321777325066938
in_sec,$KL_{\mathrm{pros}}$,16,503004,0.043353531979864975,6.231917997754792,0.04279420535272335,0.043919833659586155
in_sec,$KL_{\mathrm{pros}}$,17,503003,0.0420574032361636,6.545292525449866,0.04150618717838985,0.04261561415815881
in_sec,$KL_{\mathrm{pros}}$,18,503004,0.040128905535542464,6.976582981700275,0.03959002614159017,0.040674809236674034
in_sec,$KL_{\mathrm{pros}}$,19,503004,0.03622436402096206,7.914273464423803,0.03571152854650767,0.036744283442567284
in_sec,$KL_{\mathrm{retr}}$,0,503004,0.04107720813353373,2.6405086519566474,0.04053222162201075,0.04162920446737529
in_sec,$KL_{\mathrm{retr}}$,1,503004,0.03889631096372991,3.2069417464542216,0.03836549281602742,0.03943417224589394
in_sec,$KL_{\mathrm{retr}}$,2,503004,0.04234161159752209,3.510877069043942,0.04178860545321032,0.04290160825100481
in_sec,$KL_{\mathrm{retr}}$,3,503003,0.042934137569756045,3.756039195891338,0.04237741961614283,0.043497836995873784
in_sec,$KL_{\mathrm{retr}}$,4,503004,0.044502628209716025,3.972862242819225,0.04393622571595467,0.04507598820417121
in_sec,$KL_{\mathrm{retr}}$,5,503003,0.04286057936036167,4.172550261693885,0.04230432054077137,0.04342382077602457
in_sec,$KL_{\mathrm{retr}}$,6,503004,0.04272530635939277,4.356964988358104,0.0421698936076907,0.04328770375951503
in_sec,$KL_{\mathrm{retr}}$,7,503003,0.04424625698057467,4.530845104907923,0.04368142344897203,0.04481805194265651
