outcome,axis,bin,n,rate,mid,lo,hi
survived_5y,ΔKL,16,503115,0.46537074028800574,0.14507165587652004,0.4639926953999486,0.4667493140044553
survived_5y,ΔKL,17,503116,0.4701062975536457,0.19505367544049948,0.46872737179267665,0.47148567982472567
survived_5y,ΔKL,18,503116,0.469015097909826,0.2777806856646108,0.46763636438532535,0.47039430460827064
survived_5y,ΔKL,19,503117,0.4747921457633115,0.5713161216589434,0.47341247104159956,0.4761722054362513
survived_5y,Prospective KL,0,503117,0.42267106855860564,2.6269343261177944,0.42130665828949154,0.42403665972423
survived_5y,Prospective KL,1,503116,0.4317075982477202,3.207714230240936,0.4303394421241611,0.4330767972722699
survived_5y,Prospective KL,2,503116,0.4296842080156465,3.5171774660763213,0.4283168498681239,0.4310526399635808
survived_5y,Prospective KL,3,503116,0.4405962044538436,3.7635463759391956,0.43922481806356795,0.4419684980061993
survived_5y,Prospective KL,4,503116,0.4473779406737214,3.979097058892688,0.44600438984499624,0.4487522950998657
survived_5y,Prospective KL,5,503116,0.4542769460720788,4.176877523034419,0.45290145858146486,0.45565313180462036
survived_5y,Prospective KL,6,503117,0.46014744085371795,4.359400905156341,0.45877051660424056,0.46152497369492346
survived_5y,Prospective KL,7,503115,0.46493346451606493,4.532939802264486,0.4635555073852074,0.46631195715301593
survived_5y,Prospective KL,8,503116,0.4691144785695545,4.700052040759622,0.46773572726327756,0.4704937015321223
survived_5y,Prospective KL,9,503117,0.47073543529636247,4.865526495521311,0.46935640307755644,0.47211491441675746
survived_5y,Prospective KL,10,503116,0.4742763100358565,5.0321278587882485,0.47289671057269617,0.47565630232839556
survived_5y,Prospective KL,11,503116,0.4823698709641514,5.201194105166615,0.4809892391769131,0.4837507719830842
survived_5y,Prospective KL,12,503118,0.48335778087844206,5.3758153945697655,0.4819770506795831,0.48473876522150106
survived_5y,Prospective KL,13,503114,0.4874064327369145,5.5594154811873695,0.48602533892168276,0.4887877188707006
survived_5y,Prospective KL,14,503116,0.4902010669507628,5.757731569121058,0.48881978157802164,0.4915825019641189
survived_5y,Prospective KL,15,503116,0.4958578141025131,5.978260337063224,0.4944762676005486,0.49723942386026704
survived_5y,Prospective KL,16,503117,0.5034653967168671,6.232824938495401,0.5020837792723118,0.5048469612410622
survived_5y,Prospective KL,17,503115,0.5131590193097005,6.546471189750141,0.5117777704823284,0.5145400671838011
survived_5y,Prospective KL,18,503116,0.52413956224807,6.978275706141771,0.5227593635122312,0.5255193923459238
survived_5y,Prospective KL,19,503117,0.5458591142815687,7.9173103669851566,0.54448296345519,0.5472345647896188
survived_5y,Retrospective KL,0,503117,0.403824557707253,2.6405704748382215,0.4024694678464647,0.4051811162711781
survived_5y,Retrospective KL,1,503116,0.4256533284570556,3.207006282232307,0.4242876295166993,0.42702016275384114
survived_5y,Retrospective KL,2,503116,0.4261522193688931,3.510952626566243,0.4247863100447623,0.42751925643083355
survived_5y,Retrospective KL,3,503116,0.4425758671956368,3.7561212510533473,0.4412038222022442,0.4439487891194558
survived_5y,Retrospective KL,4,503116,0.4486957282217222,3.9729568018978934,0.44732178683811363,0.45007045307866733
survived_5y,Retrospective KL,5,503116,0.4568886698097457,4.1726516883337945,0.4555125187308605,0.45826547924662986
survived_5y,Retrospective KL,6,503116,0.4624698876601022,4.35707216248979,0.4610924462146848,0.4638479022321096
survived_5y,Retrospective KL,7,503116,0.4674190445145851,4.530961004027654,0.46604060408742093,0.4687979824892053
survived_5y,Retrospective KL,8,503116,0.4704104023724151,4.699921975167355,0.4690314242162661,0.471789832394656
survived_5y,Retrospective KL,9,503117,0.47353398911187655,4.865335114666099,0.4721545038852917,0.4749138785031035
survived_5y,Retrospective KL,10,503116,0.476444796031134,5.0319254510864235,0.47506488437010513,0.4778250674063466
survived_5y,Retrospective KL,11,503116,0.4817139586099428,5.20214369023108,0.48033339696878546,0.4830947994993064
survived_5y,Retrospective KL,12,503116,0.4862238529484254,5.377500450258354,0.48484285710712316,0.4876050591668274
survived_5y,Retrospective KL,13,503116,0.4875694670811503,5.563593481742413,0.48618836348900824,0.4889507605013665
survived_5y,Retrospective KL,14,503116,0.4929479483856606,5.764430302117409,0.4915665141168633,0.49432949034713575
survived_5y,Retrospective KL,15,503116,0.4971517502921791,5.987091533886477,0.49577016891575404,0.4985333751645477
survived_5y,Retrospective KL,16,503123,0.50585642079571,6.245006485257243,0.5044748549241779,0.5072378972344221
survived_5y,Retrospective KL,17,503109,0.5146757462100658,6.563002584874209,0.5132945942681694,0.516056674033864
