year,ethnic,tier,weight_in_tier,share_within_ethnic
1925,AIAN,FOOD_HYG,0.0513,0.18695335276967928
1925,AIAN,IP_HIGH,0.0106,0.03862973760932944
1925,AIAN,MANUF,0.16570000000000001,0.6038629737609329
1925,AIAN,OTHER,0.0468,0.1705539358600583
1926,White,FOOD_HYG,3.2724,0.24371243660304007
1926,White,MANUF,8.8324,0.657794195407863
1926,White,OTHER,1.3225,0.09849336798909683
1926,Black,FOOD_HYG,1.4167,0.3262406447898676
1926,Black,MANUF,2.3715,0.5461139896373057
1926,Black,OTHER,0.5543,0.1276453655728267
1926,API,FOOD_HYG,0.0184,0.1928721174004193
1926,API,MANUF,0.0667,0.6991614255765198
1926,API,OTHER,0.0103,0.1079664570230608
1926,Hispanic,FOOD_HYG,0.11069999999999999,0.19803220035778177
1926,Hispanic,MANUF,0.4008,0.716994633273703
1926,Hispanic,OTHER,0.0475,0.08497316636851522
1926,Two+,FOOD_HYG,0.1424,0.3445439148318412
1926,Two+,MANUF,0.2252,0.5448826518267602
1926,Two+,OTHER,0.045700000000000005,0.11057343334139849
1926,AIAN,FOOD_HYG,0.0352,0.27265685515104565
1926,AIAN,MANUF,0.0741,0.573973663826491
1926,AIAN,OTHER,0.0198,0.1533694810224632
1927,White,FOOD_HYG,0.7391000000000001,0.06647419639163205
1927,White,MANUF,8.828100000000001,0.7939938481463494
1927,White,OTHER,1.5514000000000001,0.1395319554620186
1927,Black,FOOD_HYG,0.37529999999999997,0.24008444216990787
1927,Black,MANUF,0.8851,0.5662103377686797
1927,Black,OTHER,0.3028,0.1937052200614125
1927,API,FOOD_HYG,0.5761000000000001,0.28550897016552684
1927,API,MANUF,1.4365,0.7119139657052236
1927,API,OTHER,0.005200000000000001,0.0025770641292496782
1927,Hispanic,FOOD_HYG,0.2467,0.2962295869356388
1927,Hispanic,MANUF,0.49040000000000006,0.5888568683957733
1927,Hispanic,OTHER,0.09570000000000001,0.11491354466858789
1927,Two+,FOOD_HYG,0.0435,0.1424361493123772
1927,Two+,MANUF,0.224,0.733464309102816
1927,Two+,OTHER,0.0379,0.12409954158480682
1927,AIAN,FOOD_HYG,0.0,0.0
1927,AIAN,MANUF,0.0542,0.9296740994854202
1927,AIAN,OTHER,0.0040999999999999995,0.07032590051457975
1928,White,FOOD_HYG,3.3552,0.1356392655298712
1928,White,MANUF,18.7615,0.7584633047921671
1928,White,OTHER,2.6195,0.10589742967796185
1928,Black,FOOD_HYG,0.7493,0.17451149358362253
1928,Black,MANUF,2.9974,0.6980925542073271
1928,Black,OTHER,0.547,0.1273959522090505
1928,API,FOOD_HYG,0.1271,0.06493970978949519
1928,API,MANUF,1.7939,0.9165644798692009
1928,API,OTHER,0.036199999999999996,0.0184958103413039
1928,Hispanic,FOOD_HYG,0.6655,0.22068576734314896
1928,Hispanic,MANUF,1.6784000000000001,0.5565724897201221
1928,Hispanic,OTHER,0.6717000000000001,0.22274174293672902
1928,Two+,FOOD_HYG,0.0674,0.10226065847367623
1928,Two+,MANUF,0.5072,0.7695342133211955
1928,Two+,OTHER,0.0845,0.12820512820512822
1928,AIAN,FOOD_HYG,0.0161,0.07954545454545453
1928,AIAN,MANUF,0.1451,0.7168972332015809
1928,AIAN,OTHER,0.0412,0.20355731225296442
1929,White,FOOD_HYG,7.4861,0.23004990596536082
1929,White,IP_HIGH,0.9403,0.028895676865020342
1929,White,MANUF,22.3416,0.6865634948926284
1929,White,OTHER,1.7732,0.0544909222769904
1929,Black,FOOD_HYG,1.8325,0.30279246530072707
1929,Black,IP_HIGH,0.0,0.0
1929,Black,MANUF,4.0252,0.665102445472571
1929,Black,OTHER,0.1943,0.03210508922670192
1929,API,FOOD_HYG,0.05910000000000001,0.028012133851549915
1929,API,IP_HIGH,0.0,0.0
1929,API,MANUF,1.9962,0.9461560337472746
1929,API,OTHER,0.0545,0.025831832401175467
1929,Hispanic,FOOD_HYG,0.31,0.10382477058074886
1929,Hispanic,IP_HIGH,0.0362,0.012124053854913256
1929,Hispanic,MANUF,1.7207,0.5762944604461115
1929,Hispanic,OTHER,0.9189000000000002,0.3077567151182263
1929,Two+,FOOD_HYG,0.19619999999999999,0.23744402759288394
1929,Two+,IP_HIGH,0.0149,0.018032191697930536
1929,Two+,MANUF,0.5716,0.6917584412441002
1929,Two+,OTHER,0.0436,0.052765339465085326
1929,AIAN,FOOD_HYG,0.027200000000000002,0.13730439172135284
1929,AIAN,IP_HIGH,0.0,0.0
1929,AIAN,MANUF,0.15560000000000002,0.7854618879353862
1929,AIAN,OTHER,0.0153,0.07723372034326097
1930,White,FOOD_HYG,5.8585,0.20360677843578837
1930,White,MANUF,21.106,0.7335196152028248
1930,White,OTHER,1.8091000000000002,0.06287360636138682
1930,Black,FOOD_HYG,0.7307,0.21209218623011725
1930,Black,MANUF,2.5476,0.7394636015325671
1930,Black,OTHER,0.16690000000000002,0.04844421223731569
1930,API,FOOD_HYG,0.0352,0.02033036848792884
1930,API,MANUF,0.8613000000000001,0.4974587039390089
1930,API,OTHER,0.8349000000000001,0.4822109275730622
1930,Hispanic,FOOD_HYG,0.2113,0.2022783840704576
1930,Hispanic,MANUF,0.7626000000000001,0.7300402067777141
1930,Hispanic,OTHER,0.0707,0.06768140915182845
1930,Two+,FOOD_HYG,0.121,0.17682303083442932
1930,Two+,MANUF,0.4605,0.6729504603244191
1930,Two+,OTHER,0.1028,0.15022650884115155
1930,AIAN,FOOD_HYG,0.0335,0.19442832269297736
1930,AIAN,MANUF,0.12480000000000001,0.7243180499129426
1930,AIAN,OTHER,0.014000000000000002,0.0812536273940801
1931,White,FOOD_HYG,7.9216,0.2903716519616288
1931,White,MANUF,17.5718,0.6441063161405964
1931,White,OTHER,1.7875,0.06552203189777463
1931,Black,FOOD_HYG,0.5372,0.1681061459506822
1931,Black,MANUF,2.5515,0.7984416072099136
1931,Black,OTHER,0.1069,0.03345224683940418
1931,API,FOOD_HYG,0.0417,0.028918169209431344
1931,API,MANUF,1.3921000000000001,0.9653952843273231
1931,API,OTHER,0.008199999999999999,0.005686546463245491
1931,Hispanic,FOOD_HYG,0.3038,0.23358449946178683
1931,Hispanic,MANUF,0.9312,0.7159772412732585
1931,Hispanic,OTHER,0.0656,0.050438259264954634
1931,Two+,FOOD_HYG,0.1173,0.2381242387332521
1931,Two+,MANUF,0.3567,0.7241169305724726
1931,Two+,OTHER,0.018600000000000002,0.037758830694275276
1931,AIAN,FOOD_HYG,0.0327,0.229312762973352
1931,AIAN,MANUF,0.1075,0.7538569424964936
1931,AIAN,OTHER,0.0024,0.016830294530154277
1932,White,FOOD_HYG,4.9475,0.22376651394611513
1932,White,IP_HIGH,0.9177,0.04150591810982311
1932,White,MANUF,13.040000000000001,0.5897757133617668
1932,White,OTHER,3.2049,0.14495185458229498
1932,Black,FOOD_HYG,1.301,0.33495533070724237
1932,Black,IP_HIGH,0.0,0.0
1932,Black,MANUF,2.0246,0.5212533147962205
1932,Black,OTHER,0.5585,0.14379135449653718
1932,API,FOOD_HYG,0.21930000000000002,0.6308975834292291
1932,API,IP_HIGH,0.0209,0.06012658227848101
1932,API,MANUF,0.08950000000000001,0.2574798619102417
1932,API,OTHER,0.0179,0.051495972382048325
1932,Hispanic,FOOD_HYG,1.0243,0.6557618437900128
1932,Hispanic,IP_HIGH,0.0359,0.022983354673495517
1932,Hispanic,MANUF,0.3914,0.2505761843790013
1932,Hispanic,OTHER,0.1104,0.0706786171574904
1932,Two+,FOOD_HYG,0.065,0.15098722415795587
1932,Two+,IP_HIGH,0.0197,0.04576074332171893
1932,Two+,MANUF,0.2647,0.6148664343786295
1932,Two+,OTHER,0.0811,0.18838559814169573
1932,AIAN,FOOD_HYG,0.3387,0.7053311120366514
1932,AIAN,IP_HIGH,0.0,0.0
1932,AIAN,MANUF,0.12419999999999999,0.25864223240316536
1932,AIAN,OTHER,0.0173,0.03602665556018326
1933,White,FOOD_HYG,19.6443,0.47049848989631665
1933,White,IP_HIGH,0.9298000000000001,0.022269538538181314
1933,White,MANUF,20.2637,0.4853336718392608
1933,White,OTHER,0.9143000000000001,0.021898299726241317
1933,Black,FOOD_HYG,2.5545,0.5305185769765945
1933,Black,IP_HIGH,0.0115,0.0023883200764262427
1933,Black,MANUF,2.2491,0.46709310294697937
1933,Black,OTHER,0.0,0.0
1933,API,FOOD_HYG,0.1351,0.47122427624694807
1933,API,IP_HIGH,0.0087,0.030345308685036626
1933,API,MANUF,0.1429,0.49843041506801544
1933,API,OTHER,0.0,0.0
1933,Hispanic,FOOD_HYG,2.0649,0.7345784418356458
1933,Hispanic,IP_HIGH,0.0248,0.008822483102098898
1933,Hispanic,MANUF,0.6927,0.2464247598719317
1933,Hispanic,OTHER,0.0286,0.010174315190323729
1933,Two+,FOOD_HYG,0.32330000000000003,0.38511018463371055
1933,Two+,IP_HIGH,0.0161,0.01917808219178082
1933,Two+,MANUF,0.4608,0.5488981536628945
1933,Two+,OTHER,0.0393,0.04681357951161406
1933,AIAN,FOOD_HYG,0.11270000000000001,0.4538864277084173
1933,AIAN,IP_HIGH,0.009000000000000001,0.03624647603705196
1933,AIAN,MANUF,0.1266,0.5098670962545307
1933,AIAN,OTHER,0.0,0.0
1934,White,FOOD_HYG,11.231300000000001,0.35575074356919556
1934,White,IP_HIGH,0.8804000000000001,0.02788661638798
1934,White,MANUF,18.711,0.5926697855923372
1934,White,OTHER,0.748,0.02369285445048732
1934,Black,FOOD_HYG,1.3175,0.3527443105756359
1934,Black,IP_HIGH,0.0674,0.018045515394912986
1934,Black,MANUF,2.1925,0.5870147255689424
1934,Black,OTHER,0.1576,0.0421954484605087
1934,API,FOOD_HYG,1.9851000000000003,0.8107412701654074
1934,API,IP_HIGH,0.0059,0.0024096385542168672
1934,API,MANUF,0.44850000000000007,0.18317337145190934
1934,API,OTHER,0.009000000000000001,0.0036757198284664084
1934,Hispanic,FOOD_HYG,1.9152,0.634971155758902
1934,Hispanic,IP_HIGH,0.026400000000000003,0.008752735229759301
1934,Hispanic,MANUF,1.019,0.33784231814866383
1934,Hispanic,OTHER,0.0556,0.01843379086267489
1934,Two+,FOOD_HYG,0.33190000000000003,0.5192428035043806
1934,Two+,IP_HIGH,0.0161,0.025187734668335418
1934,Two+,MANUF,0.271,0.42396745932415525
1934,Two+,OTHER,0.0202,0.03160200250312891
1934,AIAN,FOOD_HYG,0.1405,0.4706867671691793
1934,AIAN,IP_HIGH,0.0038,0.012730318257956449
1934,AIAN,MANUF,0.1444,0.4837520938023451
1934,AIAN,OTHER,0.0098,0.03283082077051926
1935,White,FOOD_HYG,6.1525,0.20446516697850164
1935,White,IP_HIGH,0.9493,0.03154795335435866
1935,White,MANUF,18.7387,0.6227405809768467
1935,White,OTHER,4.2502,0.141246298690293
1935,Black,FOOD_HYG,1.3429,0.2548680964129816
1935,Black,IP_HIGH,0.0091,0.0017270829379388878
1935,Black,MANUF,3.455,0.6557221484152591
1935,Black,OTHER,0.462,0.08768267223382047
1935,API,FOOD_HYG,0.9823,0.23995407577497127
1935,API,IP_HIGH,0.0054,0.0013191000806116716
1935,API,MANUF,3.0724000000000005,0.7505190903095
1935,API,OTHER,0.033600000000000005,0.008207733834917068
1935,Hispanic,FOOD_HYG,0.3327,0.2760079641612742
1935,Hispanic,IP_HIGH,0.0192,0.015928322548531604
1935,Hispanic,MANUF,0.7273000000000001,0.6033681765389082
1935,Hispanic,OTHER,0.1262,0.10469553675128586
1935,Two+,FOOD_HYG,0.1252,0.13377497595896998
1935,Two+,IP_HIGH,0.011399999999999999,0.012180788545784806
1935,Two+,MANUF,0.7088,0.7573458702852869
1935,Two+,OTHER,0.0905,0.09669836520995834
1935,AIAN,FOOD_HYG,0.0322,0.14342984409799553
1935,AIAN,IP_HIGH,0.005600000000000001,0.02494432071269488
1935,AIAN,MANUF,0.1532,0.6824053452115812
1935,AIAN,OTHER,0.0335,0.1492204899777283
1936,White,FOOD_HYG,2.5466,0.14981586285606713
1936,White,MANUF,12.8668,0.7569507359602781
1936,White,OTHER,1.5848,0.09323340118365474
1936,Black,FOOD_HYG,0.23400000000000004,0.0703315199422921
1936,Black,MANUF,2.8532,0.8575636440143067
1936,Black,OTHER,0.2399,0.07210483604340116
1936,API,FOOD_HYG,0.0266,0.10366328916601716
1936,API,MANUF,0.22489999999999996,0.8764614185502728
1936,API,OTHER,0.0051,0.01987529228371006
1936,Hispanic,FOOD_HYG,0.1348,0.07334856894112525
1936,Hispanic,MANUF,1.6006,0.8709326368484057
1936,Hispanic,OTHER,0.1024,0.05571879421046904
1936,Two+,FOOD_HYG,0.038,0.10201342281879194
1936,Two+,MANUF,0.31320000000000003,0.8408053691275169
1936,Two+,OTHER,0.0213,0.05718120805369127
1936,AIAN,FOOD_HYG,0.0119,0.10759493670886076
1936,AIAN,MANUF,0.0907,0.8200723327305606
1936,AIAN,OTHER,0.008,0.07233273056057866
1937,White,FOOD_HYG,0.6900000000000001,0.09115529427306955
1937,White,MANUF,6.8795,0.9088447057269304
1937,Black,FOOD_HYG,0.2495,0.27933273622928795
1937,Black,MANUF,0.6437,0.7206672637707121
1937,API,FOOD_HYG,0.0055000000000000005,0.006820436507936508
1937,API,MANUF,0.8009000000000002,0.9931795634920636
1937,Hispanic,FOOD_HYG,0.023700000000000002,0.06192840344917691
1937,Hispanic,MANUF,0.359,0.9380715965508231
1937,Two+,FOOD_HYG,0.0223,0.0884920634920635
1937,Two+,MANUF,0.22970000000000002,0.9115079365079366
1937,AIAN,FOOD_HYG,0.0089,0.10933660933660931
1937,AIAN,MANUF,0.07250000000000001,0.8906633906633906
1938,White,FOOD_HYG,1.8205,0.19056641299682825
1938,White,MANUF,7.732600000000001,0.8094335870031718
1938,Black,FOOD_HYG,0.0059,0.004099784587589465
1938,Black,MANUF,1.4332,0.9959002154124105
1938,API,FOOD_HYG,0.0471,0.37321711568938193
1938,API,MANUF,0.0791,0.626782884310618
1938,Hispanic,FOOD_HYG,0.0912,0.1558707913177235
1938,Hispanic,MANUF,0.4939,0.8441292086822766
1938,Two+,FOOD_HYG,0.024799999999999996,0.15836526181353766
1938,Two+,MANUF,0.1318,0.8416347381864624
1938,AIAN,FOOD_HYG,0.0034999999999999996,0.07172131147540983
1938,AIAN,MANUF,0.0453,0.9282786885245903
1939,White,FOOD_HYG,1.5838,0.17904542268647267
1939,White,IP_HIGH,0.8765000000000001,0.09908657215853851
1939,White,MANUF,6.3355,0.7162156051459448
1939,White,OTHER,0.05,0.00565240000904384
1939,Black,FOOD_HYG,0.3066,0.20157790927021696
1939,Black,IP_HIGH,0.0,0.0
1939,Black,MANUF,1.2144,0.798422090729783
1939,Black,OTHER,0.0,0.0
1939,API,FOOD_HYG,0.0112,0.011435572799673268
1939,API,IP_HIGH,0.0855,0.08729834592607719
1939,API,MANUF,0.0427,0.04359812129875434
1939,API,OTHER,0.84,0.8576679599754952
1939,Hispanic,FOOD_HYG,0.0454,0.1792341097512831
1939,Hispanic,IP_HIGH,0.0204,0.08053691275167786
1939,Hispanic,MANUF,0.1875,0.7402289774970392
1939,Hispanic,OTHER,0.0,0.0
1939,Two+,FOOD_HYG,0.0401,0.12334666256536449
1939,Two+,IP_HIGH,0.0122,0.03752691479544756
1939,Two+,MANUF,0.1678,0.5161488772685328
1939,Two+,OTHER,0.105,0.32297754537065515
1939,AIAN,FOOD_HYG,0.012799999999999999,0.22260869565217392
1939,AIAN,IP_HIGH,0.0,0.0
1939,AIAN,MANUF,0.0447,0.7773913043478261
1939,AIAN,OTHER,0.0,0.0
1940,White,FOOD_HYG,0.6204,0.0763992365002155
1940,White,MANUF,4.4708,0.5505572316975555
1940,White,OTHER,3.0293,0.37304353180222893
1940,Black,FOOD_HYG,0.0,0.0
1940,Black,MANUF,0.9432,0.5642160674762219
1940,Black,OTHER,0.7284999999999999,0.4357839325237782
1940,API,FOOD_HYG,0.2701,0.2094285492750252
1940,API,MANUF,0.9982000000000001,0.7739784445995193
1940,API,OTHER,0.021400000000000002,0.016593006125455532
1940,Hispanic,FOOD_HYG,0.0876,0.1683644051508745
1940,Hispanic,MANUF,0.3204,0.6157985777436095
1940,Hispanic,OTHER,0.11230000000000001,0.2158370171055161
1940,Two+,FOOD_HYG,0.0,0.0
1940,Two+,MANUF,0.2136,0.7267778155835317
1940,Two+,OTHER,0.08030000000000001,0.2732221844164682
1940,AIAN,FOOD_HYG,0.0,0.0
1940,AIAN,MANUF,0.0162,0.39416058394160586
1940,AIAN,OTHER,0.0249,0.6058394160583942
1941,White,FOOD_HYG,5.8067,0.18145086949049263
1941,White,IP_HIGH,0.9267,0.02895801759292533
1941,White,MANUF,24.0383,0.751161664296986
1941,White,OTHER,1.2298,0.038429448619595956
1941,Black,FOOD_HYG,0.7445999999999999,0.1122839822661881
1941,Black,IP_HIGH,0.9531000000000001,0.14372530687336005
1941,Black,MANUF,4.2689,0.6437403866453538
1941,Black,OTHER,0.6648000000000001,0.10025032421509786
1941,API,FOOD_HYG,0.020200000000000003,0.012244650542522884
1941,API,IP_HIGH,0.0,0.0
1941,API,MANUF,1.6247000000000003,0.9848457295265807
1941,API,OTHER,0.0048,0.002909619930896526
1941,Hispanic,FOOD_HYG,0.263,0.10884860524790994
1941,Hispanic,IP_HIGH,0.06670000000000001,0.027605330684545987
1941,Hispanic,MANUF,2.0658,0.8549788924757884
1941,Hispanic,OTHER,0.0207,0.00856717159175565
1941,Two+,FOOD_HYG,0.08810000000000001,0.10861792627296266
1941,Two+,IP_HIGH,0.0358,0.04413759092590309
1941,Two+,MANUF,0.6671,0.8224633214153618
1941,Two+,OTHER,0.0201,0.024781161385772407
1941,AIAN,FOOD_HYG,0.015300000000000001,0.058530986993114
1941,AIAN,IP_HIGH,0.0,0.0
1941,AIAN,MANUF,0.23900000000000002,0.9143075745983168
1941,AIAN,OTHER,0.0070999999999999995,0.027161438408569237
1942,White,FOOD_HYG,3.7297,0.0763120904033408
1942,White,IP_HIGH,3.3049999999999997,0.06762245188166377
1942,White,MANUF,36.3108,0.7429426099197328
1942,White,OTHER,5.5288,0.11312284779526253
1942,Black,FOOD_HYG,1.005,0.1509757086844833
1942,Black,IP_HIGH,0.4592,0.06898312977901963
1942,Black,MANUF,5.0186,0.7539171060735801
1942,Black,OTHER,0.1739,0.026124055462917063
1942,API,FOOD_HYG,0.0211,0.07056856187290969
1942,API,IP_HIGH,0.0138,0.04615384615384615
1942,API,MANUF,0.221,0.7391304347826086
1942,API,OTHER,0.0431,0.14414715719063542
1942,Hispanic,FOOD_HYG,0.1096,0.04438325099214384
1942,Hispanic,IP_HIGH,0.0993,0.040212197294889444
1942,Hispanic,MANUF,1.1944000000000001,0.48368024621365513
1942,Hispanic,OTHER,1.0661,0.43172430549931157
1942,Two+,FOOD_HYG,0.09280000000000001,0.09235668789808917
1942,Two+,IP_HIGH,0.0837,0.08330015923566877
1942,Two+,MANUF,0.7778,0.7740843949044586
1942,Two+,OTHER,0.0505,0.05025875796178344
1942,AIAN,FOOD_HYG,0.0144,0.04208065458796026
1942,AIAN,IP_HIGH,0.03,0.08766803039158387
1942,AIAN,MANUF,0.2564,0.7492694330800702
1942,AIAN,OTHER,0.041400000000000006,0.12098188194038575
1943,White,FOOD_HYG,4.2683,0.09262562606876558
1943,White,IP_HIGH,2.4556,0.05328854283308595
1943,White,MANUF,35.5252,0.7709261043549214
1943,White,OTHER,3.8321,0.08315972674322718
1943,Black,FOOD_HYG,0.49640000000000006,0.09987726605098489
1943,Black,IP_HIGH,0.3864,0.07774491458924368
1943,Black,MANUF,3.1835,0.6405303716223013
1943,Black,OTHER,0.9037999999999999,0.18184744773747005
1943,API,FOOD_HYG,0.0197,0.01678881881711266
1943,API,IP_HIGH,0.010199999999999999,0.008692687915459347
1943,API,MANUF,1.1257000000000001,0.9593489006306459
1943,API,OTHER,0.0178,0.015169592636781998
1943,Hispanic,FOOD_HYG,0.1047,0.0787751109773531
1943,Hispanic,IP_HIGH,0.0652,0.04905575201264013
1943,Hispanic,MANUF,1.0652,0.8014445865623354
1943,Hispanic,OTHER,0.094,0.07072455044767136
1943,Two+,FOOD_HYG,0.0821,0.08851752021563342
1943,Two+,IP_HIGH,0.057600000000000005,0.06210242587601078
1943,Two+,MANUF,0.7217,0.7781132075471697
1943,Two+,OTHER,0.0661,0.07126684636118598
1943,AIAN,FOOD_HYG,0.0194,0.05729474305965741
1943,AIAN,IP_HIGH,0.0182,0.05375073833431778
1943,AIAN,MANUF,0.26739999999999997,0.7897223862965149
1943,AIAN,OTHER,0.0336,0.09923213230950974
1944,White,FOOD_HYG,9.3366,0.1618953158108291
1944,White,IP_HIGH,5.7956,0.10049487954000826
1944,White,MANUF,39.6688,0.6878513488675339
1944,White,OTHER,2.8696,0.04975845578162877
1944,Black,FOOD_HYG,0.5942999999999999,0.07146980301609061
1944,Black,IP_HIGH,0.2894,0.0348028958318301
1944,Black,MANUF,6.3945,0.7689948769752507
1944,Black,OTHER,1.0372,0.12473242417682852
1944,API,FOOD_HYG,0.0784,0.0556936847339632
1944,API,IP_HIGH,0.054799999999999995,0.038928749023229375
1944,API,MANUF,1.2509,0.8886126305320735
1944,API,OTHER,0.023600000000000003,0.016764935710733824
1944,Hispanic,FOOD_HYG,2.705,0.515916156472316
1944,Hispanic,IP_HIGH,0.2334,0.04451564913886823
1944,Hispanic,MANUF,1.3689,0.2610859987412027
1944,Hispanic,OTHER,0.9358000000000001,0.17848219564761306
1944,Two+,FOOD_HYG,0.158,0.1238535705886964
1944,Two+,IP_HIGH,0.1028,0.08058320921846829
1944,Two+,MANUF,0.9177000000000001,0.7193697577800423
1944,Two+,OTHER,0.09720000000000001,0.07619346241279298
1944,AIAN,FOOD_HYG,0.09079999999999999,0.09785537234615799
1944,AIAN,IP_HIGH,0.47719999999999996,0.5142795559866364
1944,AIAN,MANUF,0.3235,0.34863670654165324
1944,AIAN,OTHER,0.0364,0.03922836512555233
1945,White,FOOD_HYG,4.8189,0.06538286198082027
1945,White,IP_HIGH,3.9163,0.053136380164661316
1945,White,MANUF,60.676700000000004,0.8232618028080345
1945,White,OTHER,4.290900000000001,0.058218955046484
1945,Black,FOOD_HYG,0.7449,0.06635370828953698
1945,Black,IP_HIGH,0.7536,0.0671286811209492
1945,Black,MANUF,8.325800000000001,0.7416400919278118
1945,Black,OTHER,1.4019,0.12487751866170207
1945,API,FOOD_HYG,0.042300000000000004,0.05374841168996188
1945,API,IP_HIGH,0.0434,0.055146124523506986
1945,API,MANUF,0.6842,0.8693773824650571
1945,API,OTHER,0.0171,0.02172808132147395
1945,Hispanic,FOOD_HYG,0.2506,0.08411936490886508
1945,Hispanic,IP_HIGH,0.1396,0.04685978986942365
1945,Hispanic,MANUF,2.4368000000000003,0.8179651572622604
1945,Hispanic,OTHER,0.1521,0.05105568795945084
1945,Two+,FOOD_HYG,0.1032,0.07152758525090103
1945,Two+,IP_HIGH,0.10629999999999999,0.07367618519545327
1945,Two+,MANUF,1.1715,0.8119628500138619
1945,Two+,OTHER,0.0618,0.04283337953978375
1945,AIAN,FOOD_HYG,0.0402,0.08575085324232082
1945,AIAN,IP_HIGH,0.0409,0.08724402730375426
1945,AIAN,MANUF,0.3759,0.8018344709897611
1945,AIAN,OTHER,0.011800000000000001,0.025170648464163826
1946,White,FOOD_HYG,12.3861,0.11856857316807001
1946,White,IP_HIGH,8.1218,0.07774765564273105
1946,White,MANUF,79.2519,0.7586556465601415
1946,White,OTHER,4.7038,0.04502812462905739
1946,Black,FOOD_HYG,1.9614,0.13331611429814308
1946,Black,IP_HIGH,1.1365999999999998,0.0772545607786629
1946,Black,MANUF,10.741299999999999,0.7300848264049373
1946,Black,OTHER,0.8731,0.05934449851825671
1946,API,FOOD_HYG,0.0935,0.026411683285782885
1946,API,IP_HIGH,0.101,0.028530267506567612
1946,API,MANUF,3.2967,0.931244880088133
1946,API,OTHER,0.0489,0.013813169119516397
1946,Hispanic,FOOD_HYG,1.0988,0.23643836205969054
1946,Hispanic,IP_HIGH,0.4067,0.0875131796957373
1946,Hispanic,MANUF,2.9271000000000003,0.6298495900845652
1946,Hispanic,OTHER,0.2147,0.04619886816000688
1946,Two+,FOOD_HYG,0.2393,0.10081732389619144
1946,Two+,IP_HIGH,0.1468,0.061846983485001686
1946,Two+,MANUF,1.862,0.7844624199528143
1946,Two+,OTHER,0.1255,0.05287327266599258
1946,AIAN,FOOD_HYG,0.1452,0.19531880548829705
1946,AIAN,IP_HIGH,0.046,0.061877858488027994
1946,AIAN,MANUF,0.5275,0.7095776163572775
1946,AIAN,OTHER,0.0247,0.03322571966639764
1947,White,FOOD_HYG,21.0948,0.1363907919340197
1947,White,IP_HIGH,11.0723,0.07158919570373014
1947,White,MANUF,107.9389,0.6978910466791324
1947,White,OTHER,13.9364,0.09010735502158222
1947,White,PRO_SVC,0.622,0.004021610661535557
1947,Black,FOOD_HYG,3.9028,0.15529638339441257
1947,Black,IP_HIGH,1.7832,0.07095534254097481
1947,Black,MANUF,15.5177,0.617465073434323
1947,Black,OTHER,3.6115999999999997,0.1437092390763709
1947,Black,PRO_SVC,0.316,0.01257396155391882
1947,API,FOOD_HYG,0.6027,0.054961790293457845
1947,API,IP_HIGH,3.0933,0.282086122307538
1947,API,MANUF,6.8969000000000005,0.6289463605026537
1947,API,OTHER,0.36800000000000005,0.03355888307282643
1947,API,PRO_SVC,0.0049,0.0004468438235240475
1947,Hispanic,FOOD_HYG,1.7133,0.20718302194812266
1947,Hispanic,IP_HIGH,0.5696,0.06887961787290647
1947,Hispanic,MANUF,5.4123,0.6544893887175768
1947,Hispanic,OTHER,0.5498999999999999,0.06649736985307456
1947,Hispanic,PRO_SVC,0.0244,0.00295060160831973
1947,Two+,FOOD_HYG,0.4747,0.11535564141819155
1947,Two+,IP_HIGH,0.3463,0.08415348351194382
1947,Two+,MANUF,2.9324,0.7125950766688537
1947,Two+,OTHER,0.3372,0.08194211562294962
1947,Two+,PRO_SVC,0.0245,0.0059536827780612865
1947,AIAN,FOOD_HYG,0.1261,0.11777341925842906
1947,AIAN,IP_HIGH,0.062200000000000005,0.05809283646212759
1947,AIAN,MANUF,0.734,0.6855328289903801
1947,AIAN,OTHER,0.1402,0.1309423741477538
1947,AIAN,PRO_SVC,0.008199999999999999,0.007658541141309423
1948,White,FOOD_HYG,19.6067,0.1467016136152434
1948,White,IP_HIGH,10.3569,0.07749258886256812
1948,White,MANUF,93.0508,0.6962264179178184
1948,White,OTHER,8.0982,0.06059250191918906
1948,White,PRO_SVC,2.5376000000000003,0.01898687768518117
1948,Black,FOOD_HYG,3.5717,0.14358766135872994
1948,Black,IP_HIGH,1.2587000000000002,0.05060161529586287
1948,Black,MANUF,18.8767,0.7588714637764475
1948,Black,OTHER,1.1554,0.046448801392579606
1948,Black,PRO_SVC,0.0122,0.0004904581763800166
1948,API,FOOD_HYG,0.2697,0.041703391009880776
1948,API,IP_HIGH,2.3882000000000003,0.3692845324797823
1948,API,MANUF,2.7174,0.4201883378948833
1948,API,OTHER,0.7772,0.12017751387793602
1948,API,PRO_SVC,0.3146,0.048646224737517584
1948,Hispanic,FOOD_HYG,2.7975000000000003,0.29011583892478254
1948,Hispanic,IP_HIGH,0.46249999999999997,0.04796374459435635
1948,Hispanic,MANUF,5.7462,0.5959119333796551
1948,Hispanic,OTHER,0.5940000000000001,0.0616010038682112
1948,Hispanic,PRO_SVC,0.0425,0.004407479232994909
1948,Two+,FOOD_HYG,0.42010000000000003,0.12047259900777149
1948,Two+,IP_HIGH,0.41000000000000003,0.11757620945771557
1948,Two+,MANUF,2.3325,0.6688939233173696
1948,Two+,OTHER,0.2944,0.08442545381549138
1948,Two+,PRO_SVC,0.030100000000000002,0.008631814401651802
1948,AIAN,FOOD_HYG,0.2122,0.17063364425860406
